global_sent_idx,word_idx,word,dep_length,dep_rel,pos,is_root
468,19,many,1,amod,ADJ,0
468,20,elements,3,dobj,NOUN,0
468,21,into,4,prep,ADP,0
468,22,the,1,det,DET,0
468,23,film,2,pobj,NOUN,0
468,24,.,9,punct,PUNCT,0
469,0,Since,4,mark,SCONJ,0
469,1,the,1,det,DET,0
469,2,movie,2,nsubjpass,NOUN,0
469,3,is,1,auxpass,AUX,0
469,4,based,9,advcl,VERB,0
469,5,on,1,prep,ADP,0
469,6,a,4,det,DET,0
469,7,Nicholas,1,nmod,PROPN,0
469,8,Sparks,2,nmod,PROPN,0
469,9,best,1,amod,ADJ,0
469,10,seller,5,pobj,NOUN,0
469,11,",",2,punct,PUNCT,0
469,12,you,1,nsubj,PRON,0
469,13,know,0,ROOT,VERB,1
469,14,death,2,nsubj,NOUN,0
469,15,is,1,aux,AUX,0
469,16,lurking,3,ccomp,VERB,0
469,17,around,1,prep,ADP,0
469,18,the,1,det,DET,0
469,19,corner,2,pobj,NOUN,0
469,20,",",4,punct,PUNCT,0
469,21,just,1,advmod,ADV,0
469,22,waiting,6,advcl,VERB,0
469,23,to,1,aux,PART,0
469,24,spoil,2,xcomp,VERB,0
469,25,things,1,dobj,NOUN,0
469,26,.,13,punct,PUNCT,0
470,0,The,1,det,DET,0
470,1,film,1,nsubj,NOUN,0
470,2,overcomes,0,ROOT,VERB,1
470,3,the,2,det,DET,0
470,4,regular,1,amod,ADJ,0
470,5,minefield,3,dobj,NOUN,0
470,6,of,1,prep,ADP,0
470,7,coming,5,amod,VERB,0
470,8,-,1,punct,PUNCT,0
470,9,of,2,prep,ADP,0
470,10,-,1,punct,PUNCT,0
470,11,age,2,pobj,NOUN,0
470,12,cliches,6,pobj,NOUN,0
470,13,with,1,prep,ADP,0
470,14,potent,1,amod,ADJ,0
470,15,doses,2,pobj,NOUN,0
470,16,of,1,prep,ADP,0
470,17,honesty,1,pobj,NOUN,0
470,18,and,1,cc,CCONJ,0
470,19,sensitivity,2,conj,NOUN,0
470,20,.,18,punct,PUNCT,0
471,0,The,1,det,DET,0
471,1,makers,2,nsubj,NOUN,0
471,2,have,1,aux,AUX,0
471,3,forsaken,0,ROOT,VERB,1
471,4,the,2,det,DET,0
471,5,entertaining,1,amod,ADJ,0
471,6,elements,3,dobj,NOUN,0
471,7,of,1,prep,ADP,0
471,8,the,1,det,DET,0
471,9,original,2,pobj,ADJ,0
471,10,and,7,cc,CCONJ,0
471,11,",",8,punct,PUNCT,0
471,12,instead,2,advmod,ADV,0
471,13,",",1,punct,PUNCT,0
471,14,rehash,11,conj,VERB,0
471,15,old,1,amod,ADJ,0
471,16,jokes,2,dobj,NOUN,0
471,17,and,3,cc,CCONJ,0
471,18,leave,4,conj,VERB,0
471,19,any,1,det,DET,0
471,20,life,2,dobj,NOUN,0
471,21,at,3,prep,ADP,0
471,22,the,1,det,DET,0
471,23,doorstep,2,pobj,NOUN,0
471,24,.,21,punct,PUNCT,0
472,0,The,1,det,DET,0
472,1,film,1,nsubj,NOUN,0
472,2,is,0,ROOT,AUX,1
472,3,a,2,det,DET,0
472,4,blunt,1,amod,ADJ,0
472,5,indictment,3,attr,NOUN,0
472,6,",",1,punct,PUNCT,0
472,7,part,2,appos,NOUN,0
472,8,of,1,prep,ADP,0
472,9,a,3,det,DET,0
472,10,perhaps,1,advmod,ADV,0
472,11,surreal,1,amod,ADJ,0
472,12,campaign,4,pobj,NOUN,0
472,13,to,1,aux,PART,0
472,14,bring,2,acl,VERB,0
472,15,Kissinger,1,dobj,PROPN,0
472,16,to,2,prep,ADP,0
472,17,trial,1,pobj,NOUN,0
472,18,for,1,prep,ADP,0
472,19,crimes,1,pobj,NOUN,0
472,20,against,1,prep,ADP,0
472,21,humanity,1,pobj,NOUN,0
472,22,.,20,punct,PUNCT,0
473,0,With,15,prep,ADP,0
473,1,miscast,1,amod,ADJ,0
473,2,leads,2,pobj,NOUN,0
473,3,",",1,punct,PUNCT,0
473,4,banal,1,amod,ADJ,0
473,5,dialogue,3,conj,NOUN,0
473,6,and,1,cc,CCONJ,0
473,7,an,3,det,DET,0
473,8,absurdly,1,advmod,ADV,0
473,9,overblown,1,amod,ADJ,0
473,10,climax,5,conj,NOUN,0
473,11,",",4,punct,PUNCT,0
473,12,Killing,3,csubj,VERB,0
473,13,Me,1,dobj,PRON,0
473,14,Softly,1,advmod,ADV,0
473,15,belongs,0,ROOT,VERB,1
473,16,firmly,1,advmod,ADV,0
473,17,in,2,prep,ADP,0
473,18,the,8,det,DET,0
473,19,so,2,advmod,ADV,0
473,20,-,1,punct,PUNCT,0
473,21,bad,3,meta,ADJ,0
473,22,-,1,punct,PUNCT,0
473,23,it,1,nsubj,PRON,0
473,24,'s,6,dep,AUX,0
473,25,-,1,punct,PUNCT,0
473,26,good,1,amod,ADJ,0
473,27,camp,10,pobj,NOUN,0
473,28,.,13,punct,PUNCT,0
474,0,Real,1,amod,ADJ,0
474,1,Women,1,nsubj,NOUN,0
474,2,Have,4,csubj,AUX,0
474,3,Curves,1,dobj,PROPN,0
474,4,does,2,aux,AUX,0
474,5,n't,1,neg,PART,0
474,6,offer,0,ROOT,VERB,1
474,7,any,2,det,DET,0
474,8,easy,1,amod,ADJ,0
474,9,answers,3,dobj,NOUN,0
474,10,.,4,punct,PUNCT,0
475,0,With,13,prep,ADP,0
475,1,its,8,poss,PRON,0
475,2,jerky,7,amod,ADJ,0
475,3,hand,2,npadvmod,NOUN,0
475,4,-,1,punct,PUNCT,0
475,5,held,1,amod,VERB,0
475,6,camera,3,nmod,NOUN,0
475,7,and,1,cc,CCONJ,0
475,8,documentary,2,conj,NOUN,0
475,9,feel,9,pobj,NOUN,0
475,10,",",3,punct,PUNCT,0
475,11,Bloody,1,compound,PROPN,0
475,12,Sunday,1,nsubj,PROPN,0
475,13,is,0,ROOT,AUX,1
475,14,a,2,det,DET,0
475,15,sobering,1,amod,ADJ,0
475,16,recount,3,attr,NOUN,0
475,17,of,1,prep,ADP,0
475,18,a,3,det,DET,0
475,19,very,1,advmod,ADV,0
475,20,bleak,1,amod,ADJ,0
475,21,day,4,pobj,NOUN,0
475,22,in,1,prep,ADP,0
475,23,Derry,1,pobj,PROPN,0
475,24,.,11,punct,PUNCT,0
476,0,Once,7,advmod,SCONJ,0
476,1,the,1,det,DET,0
476,2,expectation,5,nsubjpass,NOUN,0
476,3,of,1,prep,ADP,0
476,4,laughter,1,pobj,NOUN,0
476,5,has,2,aux,AUX,0
476,6,been,1,auxpass,AUX,0
476,7,quashed,12,advcl,VERB,0
476,8,by,1,agent,ADP,0
476,9,whatever,1,det,DET,0
476,10,obscenity,1,nsubj,NOUN,0
476,11,is,3,pcomp,AUX,0
476,12,at,1,prep,ADP,0
476,13,hand,1,pobj,NOUN,0
476,14,",",5,punct,PUNCT,0
476,15,even,3,advmod,ADV,0
476,16,the,2,det,DET,0
476,17,funniest,1,compound,NOUN,0
476,18,idea,1,nsubj,NOUN,0
476,19,is,0,ROOT,AUX,1
476,20,n't,1,neg,PART,0
476,21,funny,2,acomp,ADJ,0
476,22,.,3,punct,PUNCT,0
477,0,Julia,2,nsubjpass,PROPN,0
477,1,is,1,auxpass,AUX,0
477,2,played,0,ROOT,VERB,1
477,3,with,1,prep,ADP,0
477,4,exasperating,1,pcomp,VERB,0
477,5,blandness,1,dobj,NOUN,0
477,6,by,1,prep,ADP,0
477,7,Laura,1,compound,PROPN,0
477,8,Regan,2,pobj,PROPN,0
477,9,.,7,punct,PUNCT,0
478,0,Proves,0,ROOT,VERB,1
478,1,that,6,mark,SCONJ,0
478,2,some,2,det,DET,0
478,3,movie,1,compound,NOUN,0
478,4,formulas,3,nsubj,NOUN,0
478,5,do,2,aux,AUX,0
478,6,n't,1,neg,PART,0
478,7,need,7,ccomp,VERB,0
478,8,messing,1,xcomp,VERB,0
478,9,with,1,prep,ADP,0
478,10,--,3,punct,PUNCT,0
478,11,like,4,prep,ADP,0
478,12,the,4,det,DET,0
478,13,big,2,amod,ADJ,0
478,14,-,1,punct,PUNCT,0
478,15,bug,1,compound,NOUN,0
478,16,movie,5,pobj,NOUN,0
478,17,.,17,punct,PUNCT,0
479,0,A,4,det,DET,0
479,1,delectable,3,amod,ADJ,0
479,2,and,1,cc,CCONJ,0
479,3,intriguing,2,conj,ADJ,0
479,4,thriller,8,nsubj,NOUN,0
479,5,filled,1,acl,VERB,0
479,6,with,1,prep,ADP,0
479,7,surprises,1,pobj,NOUN,0
479,8,",",4,punct,PUNCT,0
479,9,Read,5,acl,PROPN,0
479,10,My,1,poss,PRON,0
479,11,Lips,1,nsubj,PROPN,0
479,12,is,0,ROOT,AUX,1
479,13,an,1,det,DET,0
479,14,original,2,attr,ADJ,0
479,15,.,3,punct,PUNCT,0
480,0,Especially,1,advmod,ADV,0
480,1,give,0,ROOT,VERB,1
480,2,credit,1,dobj,NOUN,0
480,3,to,2,dative,ADP,0
480,4,Affleck,1,pobj,PROPN,0
480,5,.,4,punct,PUNCT,0
481,0,Like,2,mark,SCONJ,0
481,1,Mike,1,nsubj,PROPN,0
481,2,is,0,ROOT,AUX,1
481,3,n't,1,neg,PART,0
481,4,interested,2,acomp,ADJ,0
481,5,in,1,prep,ADP,0
481,6,recycling,1,pcomp,VERB,0
481,7,old,1,amod,ADJ,0
481,8,cliches,2,dobj,NOUN,0
481,9,.,7,punct,PUNCT,0
482,0,The,1,det,DET,0
482,1,sequel,2,nsubj,NOUN,0
482,2,has,1,aux,AUX,0
482,3,turned,0,ROOT,VERB,1
482,4,completely,3,advmod,ADV,0
482,5,and,1,cc,CCONJ,0
482,6,irrevocably,2,conj,ADV,0
482,7,bizarre,4,acomp,ADJ,0
482,8,to,1,prep,ADP,0
482,9,the,1,det,DET,0
482,10,point,2,pobj,NOUN,0
482,11,of,1,prep,ADP,0
482,12,utter,1,amod,ADJ,0
482,13,nonsense,2,pobj,NOUN,0
482,14,.,11,punct,PUNCT,0
483,0,There,1,expl,PRON,0
483,1,is,0,ROOT,VERB,1
483,2,one,1,nummod,NUM,0
483,3,surefire,1,compound,NOUN,0
483,4,way,3,attr,NOUN,0
483,5,to,1,aux,PART,0
483,6,get,2,relcl,VERB,0
483,7,a,1,det,DET,0
483,8,nomination,2,dobj,NOUN,0
483,9,for,1,prep,ADP,0
483,10,a,6,det,DET,0
483,11,best,5,amod,ADJ,0
483,12,-,1,punct,PUNCT,0
483,13,foreign,2,amod,ADJ,0
483,14,-,1,punct,PUNCT,0
483,15,film,1,compound,NOUN,0
483,16,Oscar,7,pobj,PROPN,0
483,17,:,1,punct,PUNCT,0
483,18,Make,17,dep,VERB,0
483,19,a,1,det,DET,0
483,20,movie,2,dobj,NOUN,0
483,21,about,1,prep,ADP,0
483,22,whimsical,1,amod,ADJ,0
483,23,folk,2,pobj,NOUN,0
483,24,who,1,nsubj,PRON,0
483,25,learn,2,relcl,VERB,0
483,26,a,6,det,DET,0
483,27,nonchallenging,5,nmod,NOUN,0
483,28,",",4,punct,PUNCT,0
483,29,life,2,npadvmod,NOUN,0
483,30,-,1,punct,PUNCT,0
483,31,affirming,1,amod,VERB,0
483,32,lesson,7,dobj,NOUN,0
483,33,while,1,mark,SCONJ,0
483,34,walking,9,advcl,VERB,0
483,35,around,1,prep,ADP,0
483,36,a,2,det,DET,0
483,37,foreign,1,amod,ADJ,0
483,38,city,3,pobj,NOUN,0
483,39,with,5,prep,ADP,0
483,40,stunning,1,amod,ADJ,0
483,41,architecture,2,pobj,NOUN,0
483,42,.,41,punct,PUNCT,0
484,0,Laughably,3,advmod,ADV,0
484,1,",",2,punct,PUNCT,0
484,2,irredeemably,1,advmod,ADV,0
484,3,awful,0,ROOT,ADJ,1
484,4,.,1,punct,PUNCT,0
485,0,Writer,2,compound,NOUN,0
485,1,-,1,punct,PUNCT,0
485,2,director,2,compound,NOUN,0
485,3,David,1,compound,PROPN,0
485,4,Jacobson,9,nsubj,PROPN,0
485,5,and,1,cc,CCONJ,0
485,6,his,1,poss,PRON,0
485,7,star,3,conj,NOUN,0
485,8,",",4,punct,PUNCT,0
485,9,Jeremy,1,compound,PROPN,0
485,10,Renner,6,appos,PROPN,0
485,11,",",7,punct,PUNCT,0
485,12,have,1,aux,AUX,0
485,13,made,0,ROOT,VERB,1
485,14,a,2,det,DET,0
485,15,remarkable,1,amod,ADJ,0
485,16,film,3,dobj,NOUN,0
485,17,that,1,nsubj,PRON,0
485,18,explores,2,relcl,VERB,0
485,19,the,1,det,DET,0
485,20,monster,2,poss,NOUN,0
485,21,'s,1,case,PART,0
485,22,psychology,4,dobj,NOUN,0
485,23,not,1,neg,PART,0
485,24,in,6,prep,ADP,0
485,25,order,1,pobj,NOUN,0
485,26,to,1,aux,PART,0
485,27,excuse,2,acl,VERB,0
485,28,him,1,dobj,PRON,0
485,29,but,2,cc,CCONJ,0
485,30,rather,1,advmod,ADV,0
485,31,to,1,aux,PART,0
485,32,demonstrate,5,conj,VERB,0
485,33,that,3,mark,SCONJ,0
485,34,his,1,poss,PRON,0
485,35,pathology,1,nsubj,NOUN,0
485,36,evolved,4,ccomp,VERB,0
485,37,from,1,prep,ADP,0
485,38,human,1,amod,ADJ,0
485,39,impulses,2,pobj,NOUN,0
485,40,that,1,nsubj,PRON,0
485,41,grew,2,relcl,VERB,0
485,42,hideously,1,advmod,ADV,0
485,43,twisted,2,acomp,ADJ,0
485,44,.,31,punct,PUNCT,0
486,0,I,1,nsubj,PRON,0
486,1,wish,0,ROOT,VERB,1
486,2,Windtalkers,2,nsubj,PROPN,0
486,3,had,1,aux,AUX,0
486,4,had,3,ccomp,VERB,0
486,5,more,1,amod,ADJ,0
486,6,faith,2,dobj,NOUN,0
486,7,in,1,prep,ADP,0
486,8,the,2,det,DET,0
486,9,dramatic,1,amod,ADJ,0
486,10,potential,3,pobj,NOUN,0
486,11,of,1,prep,ADP,0
486,12,this,2,det,DET,0
486,13,true,1,amod,ADJ,0
486,14,story,3,pobj,NOUN,0
486,15,.,14,punct,PUNCT,0
487,0,Dragonfly,1,nsubj,PROPN,0
487,1,has,0,ROOT,VERB,1
487,2,no,1,det,DET,0
487,3,atmosphere,2,dobj,NOUN,0
487,4,",",1,punct,PUNCT,0
487,5,no,1,det,DET,0
487,6,tension,3,appos,NOUN,0
487,7,--,1,punct,PUNCT,0
487,8,nothing,2,appos,PRON,0
487,9,but,1,prep,SCONJ,0
487,10,Costner,1,pobj,PROPN,0
487,11,",",5,punct,PUNCT,0
487,12,flailing,6,acl,VERB,0
487,13,away,1,prt,ADP,0
487,14,.,13,punct,PUNCT,0
488,0,Between,0,ROOT,ADP,1
488,1,the,1,det,DET,0
488,2,drama,2,pobj,NOUN,0
488,3,of,1,prep,ADP,0
488,4,Cube,1,pobj,PROPN,0
488,5,?,5,punct,PUNCT,0
489,0,An,3,det,DET,0
489,1,immensely,1,advmod,ADV,0
489,2,entertaining,1,amod,ADJ,0
489,3,look,0,ROOT,NOUN,1
489,4,at,1,prep,ADP,0
489,5,some,1,pobj,PRON,0
489,6,of,1,prep,ADP,0
489,7,the,2,det,DET,0
489,8,unsung,1,amod,ADJ,0
489,9,heroes,3,pobj,NOUN,0
489,10,of,1,prep,ADP,0
489,11,20th,1,amod,ADJ,0
489,12,century,2,compound,NOUN,0
489,13,pop,1,compound,NOUN,0
489,14,music,4,pobj,NOUN,0
489,15,.,12,punct,PUNCT,0
490,0,I,2,nsubj,PRON,0
490,1,'m,1,aux,AUX,0
490,2,giving,0,ROOT,VERB,1
490,3,it,1,dobj,PRON,0
490,4,thumbs,2,ccomp,VERB,0
490,5,down,1,prt,ADV,0
490,6,due,4,prep,ADP,0
490,7,to,1,pcomp,ADP,0
490,8,the,3,det,DET,0
490,9,endlessly,1,advmod,ADV,0
490,10,repetitive,1,amod,ADJ,0
490,11,scenes,5,pobj,NOUN,0
490,12,of,1,prep,ADP,0
490,13,embarrassment,1,pobj,NOUN,0
490,14,.,12,punct,PUNCT,0
491,0,...,1,punct,PUNCT,0
491,1,has,0,ROOT,VERB,1
491,2,about,1,advmod,ADV,0
491,3,3/4th,2,dobj,NUM,0
491,4,the,1,det,DET,0
491,5,fun,4,dobj,NOUN,0
491,6,of,1,prep,ADP,0
491,7,its,3,poss,PRON,0
491,8,spry,2,amod,ADJ,0
491,9,2001,1,nummod,NUM,0
491,10,predecessor,4,pobj,NOUN,0
491,11,--,10,punct,PUNCT,0
491,12,but,11,cc,CCONJ,0
491,13,it,1,nsubj,PRON,0
491,14,'s,13,conj,AUX,0
491,15,a,17,det,DET,0
491,16,rushed,16,amod,VERB,0
491,17,",",15,punct,PUNCT,0
491,18,slapdash,14,amod,ADJ,0
491,19,",",13,punct,PUNCT,0
491,20,sequel,12,nmod,NOUN,0
491,21,-,1,punct,PUNCT,0
491,22,for,2,prep,ADP,0
491,23,-,1,punct,PUNCT,0
491,24,the,2,det,DET,0
491,25,-,1,punct,PUNCT,0
491,26,sake,4,pobj,NOUN,0
491,27,-,1,punct,PUNCT,0
491,28,of,2,prep,ADP,0
491,29,-,1,punct,PUNCT,0
491,30,a,2,pobj,PRON,0
491,31,-,1,punct,PUNCT,0
491,32,sequel,18,attr,NOUN,0
491,33,with,1,prep,ADP,0
491,34,less,2,amod,ADJ,0
491,35,than,1,quantmod,ADP,0
491,36,half,2,nummod,DET,0
491,37,the,1,det,DET,0
491,38,plot,5,pobj,NOUN,0
491,39,and,1,cc,CCONJ,0
491,40,ingenuity,2,conj,NOUN,0
491,41,.,27,punct,PUNCT,0
492,0,Sometimes,5,advmod,ADV,0
492,1,smart,4,amod,ADJ,0
492,2,but,1,cc,CCONJ,0
492,3,more,1,advmod,ADV,0
492,4,often,1,advmod,ADV,0
492,5,sophomoric,0,ROOT,ADJ,1
492,6,.,1,punct,PUNCT,0
493,0,Leigh,2,poss,PROPN,0
493,1,'s,1,case,PART,0
493,2,film,1,nsubj,NOUN,0
493,3,is,0,ROOT,AUX,1
493,4,full,1,acomp,ADJ,0
493,5,of,1,prep,ADP,0
493,6,memorable,1,amod,ADJ,0
493,7,performances,2,pobj,NOUN,0
493,8,from,1,prep,ADP,0
493,9,top,1,pobj,NOUN,0
493,10,to,6,prep,ADP,0
493,11,bottom,1,pobj,NOUN,0
493,12,.,9,punct,PUNCT,0
494,0,But,3,cc,CCONJ,0
494,1,it,2,nsubjpass,PRON,0
494,2,is,1,auxpass,AUX,0
494,3,set,0,ROOT,VERB,1
494,4,in,1,prep,ADP,0
494,5,a,1,det,DET,0
494,6,world,2,pobj,NOUN,0
494,7,that,1,nsubj,PRON,0
494,8,is,2,relcl,AUX,0
494,9,very,3,advmod,ADV,0
494,10,",",2,punct,PUNCT,0
494,11,very,1,advmod,ADV,0
494,12,far,4,advmod,ADV,0
494,13,from,1,prep,ADP,0
494,14,the,1,det,DET,0
494,15,one,2,pobj,NOUN,0
494,16,most,1,amod,ADJ,0
494,17,of,1,prep,ADP,0
494,18,us,1,compound,PRON,0
494,19,inhabit,2,pobj,NOUN,0
494,20,.,17,punct,PUNCT,0
495,0,Possession,1,nsubj,NOUN,0
495,1,is,0,ROOT,AUX,1
495,2,in,1,prep,ADP,0
495,3,the,1,det,DET,0
495,4,end,2,pobj,NOUN,0
495,5,an,4,det,DET,0
495,6,honorable,3,amod,ADJ,0
495,7,",",2,punct,PUNCT,0
495,8,interesting,1,amod,ADJ,0
495,9,failure,8,attr,NOUN,0
495,10,.,9,punct,PUNCT,0
496,0,A,2,det,DET,0
496,1,new,1,amod,ADJ,0
496,2,film,9,nsubj,NOUN,0
496,3,from,1,prep,ADP,0
496,4,Bill,1,compound,PROPN,0
496,5,Plympton,2,pobj,PROPN,0
496,6,",",1,punct,PUNCT,0
496,7,the,2,det,DET,0
496,8,animation,1,compound,NOUN,0
496,9,master,4,appos,NOUN,0
496,10,",",5,punct,PUNCT,0
496,11,is,0,ROOT,AUX,1
496,12,always,1,advmod,ADV,0
496,13,welcome,2,acomp,ADJ,0
496,14,.,3,punct,PUNCT,0
497,0,It,1,nsubj,PRON,0
497,1,uses,0,ROOT,VERB,1
497,2,the,1,det,DET,0
497,3,pain,2,dobj,NOUN,0
497,4,and,1,cc,CCONJ,0
497,5,violence,2,conj,NOUN,0
497,6,of,3,prep,ADP,0
497,7,war,1,pobj,NOUN,0
497,8,as,7,prep,ADP,0
497,9,background,1,compound,NOUN,0
497,10,material,2,pobj,NOUN,0
497,11,for,1,prep,ADP,0
497,12,color,1,pobj,NOUN,0
497,13,.,12,punct,PUNCT,0
498,0,Being,7,csubj,AUX,0
498,1,latently,1,advmod,ADV,0
498,2,gay,2,acomp,ADJ,0
498,3,and,1,cc,CCONJ,0
498,4,liking,2,conj,VERB,0
498,5,to,1,aux,PART,0
498,6,read,2,xcomp,VERB,0
498,7,are,0,ROOT,AUX,1
498,8,hardly,1,advmod,ADV,0
498,9,enough,2,acomp,ADJ,0
498,10,.,3,punct,PUNCT,0
499,0,The,2,det,DET,0
499,1,only,1,amod,ADJ,0
499,2,thing,10,nsubj,NOUN,0
499,3,that,1,nsubj,PRON,0
499,4,distinguishes,2,relcl,VERB,0
499,5,a,3,det,DET,0
499,6,Randall,1,compound,PROPN,0
499,7,Wallace,1,compound,PROPN,0
499,8,film,4,dobj,NOUN,0
499,9,from,5,prep,ADP,0
499,10,any,1,det,DET,0
499,11,other,2,pobj,ADJ,0
499,12,is,0,ROOT,AUX,1
499,13,the,1,det,DET,0
499,14,fact,2,attr,NOUN,0
499,15,that,2,mark,SCONJ,0
499,16,there,1,expl,PRON,0
499,17,is,3,acl,VERB,0
499,18,nothing,1,attr,PRON,0
499,19,distinguishing,1,acl,VERB,0
499,20,in,1,prep,ADP,0
499,21,a,3,det,DET,0
499,22,Randall,1,compound,PROPN,0
499,23,Wallace,1,compound,PROPN,0
499,24,film,4,pobj,NOUN,0
499,25,.,13,punct,PUNCT,0
500,0,It,1,nsubj,PRON,0
500,1,inspires,0,ROOT,VERB,1
500,2,a,1,det,DET,0
500,3,continuing,2,acomp,VERB,0
500,4,and,1,cc,CCONJ,0
500,5,deeply,1,advmod,ADV,0
500,6,satisfying,3,conj,VERB,0
500,7,awareness,1,dobj,NOUN,0
500,8,of,1,prep,ADP,0
500,9,the,2,det,DET,0
500,10,best,1,amod,ADJ,0
500,11,movies,3,pobj,NOUN,0
500,12,as,1,prep,ADP,0
500,13,monumental,3,amod,ADJ,0
500,14,`,2,punct,PUNCT,0
500,15,picture,1,compound,NOUN,0
500,16,shows,4,pobj,NOUN,0
500,17,.,16,punct,PUNCT,0
500,18,',17,punct,PUNCT,0
501,0,A,4,det,DET,0
501,1,sun,2,npadvmod,NOUN,0
501,2,-,1,punct,PUNCT,0
501,3,drenched,1,amod,VERB,0
501,4,masterpiece,0,ROOT,NOUN,1
501,5,",",1,punct,PUNCT,0
501,6,part,1,compound,NOUN,0
501,7,parlor,1,compound,NOUN,0
501,8,game,4,appos,NOUN,0
501,9,",",1,punct,PUNCT,0
501,10,part,3,nmod,NOUN,0
501,11,psychological,1,amod,ADJ,0
501,12,case,1,compound,NOUN,0
501,13,study,5,conj,NOUN,0
501,14,",",1,punct,PUNCT,0
501,15,part,1,nmod,NOUN,0
501,16,droll,2,nmod,NOUN,0
501,17,social,1,amod,ADJ,0
501,18,satire,5,appos,NOUN,0
501,19,.,15,punct,PUNCT,0
502,0,When,9,advmod,SCONJ,0
502,1,the,2,det,DET,0
502,2,precise,1,amod,ADJ,0
502,3,nature,6,nsubj,NOUN,0
502,4,of,1,prep,ADP,0
502,5,Matthew,2,poss,PROPN,0
502,6,'s,1,case,PART,0
502,7,predicament,3,pobj,NOUN,0
502,8,finally,1,advmod,ADV,0
502,9,comes,7,advcl,VERB,0
502,10,into,1,prep,ADP,0
502,11,sharp,1,amod,ADJ,0
502,12,focus,2,pobj,NOUN,0
502,13,",",3,punct,PUNCT,0
502,14,the,1,det,DET,0
502,15,revelation,1,nsubj,NOUN,0
502,16,fails,0,ROOT,VERB,1
502,17,to,1,aux,PART,0
502,18,justify,2,xcomp,VERB,0
502,19,the,3,det,DET,0
502,20,build,2,compound,VERB,0
502,21,-,1,punct,PUNCT,0
502,22,up,4,dobj,NOUN,0
502,23,.,7,punct,PUNCT,0
503,0,You,1,nsubj,PRON,0
503,1,know,0,ROOT,VERB,1
503,2,that,2,mark,SCONJ,0
503,3,ten,1,nummod,NUM,0
503,4,bucks,3,ccomp,NOUN,0
503,5,you,2,nsubj,PRON,0
503,6,'d,1,aux,AUX,0
503,7,spend,3,relcl,VERB,0
503,8,on,1,prep,ADP,0
503,9,a,1,det,DET,0
503,10,ticket,2,pobj,NOUN,0
503,11,?,10,punct,PUNCT,0
504,0,What,2,nsubj,PRON,0
504,1,really,1,advmod,ADV,0
504,2,makes,3,csubj,VERB,0
504,3,it,1,nsubj,PRON,0
504,4,special,2,ccomp,ADJ,0
504,5,is,0,ROOT,AUX,1
504,6,that,2,mark,SCONJ,0
504,7,it,1,nsubj,PRON,0
504,8,pulls,3,ccomp,VERB,0
504,9,us,1,dobj,PRON,0
504,10,into,2,prep,ADP,0
504,11,its,1,poss,PRON,0
504,12,world,2,pobj,NOUN,0
504,13,",",5,punct,PUNCT,0
504,14,gives,9,conj,VERB,0
504,15,us,1,dative,PRON,0
504,16,a,1,det,DET,0
504,17,hero,3,dobj,NOUN,0
504,18,whose,1,poss,DET,0
504,19,suffering,5,dobj,NOUN,0
504,20,and,1,cc,CCONJ,0
504,21,triumphs,2,conj,NOUN,0
504,22,we,2,nsubj,PRON,0
504,23,can,1,aux,AUX,0
504,24,share,7,relcl,VERB,0
504,25,",",11,punct,PUNCT,0
504,26,surrounds,12,conj,VERB,0
504,27,him,1,dobj,PRON,0
504,28,with,2,prep,ADP,0
504,29,interesting,1,amod,ADJ,0
504,30,characters,2,pobj,NOUN,0
504,31,and,5,cc,CCONJ,0
504,32,sends,6,conj,VERB,0
504,33,us,1,dobj,PRON,0
504,34,out,2,prep,ADP,0
504,35,of,1,prep,ADP,0
504,36,the,2,det,DET,0
504,37,theater,1,compound,NOUN,0
504,38,feeling,3,pobj,NOUN,0
504,39,we,2,nsubj,PRON,0
504,40,'ve,1,aux,AUX,0
504,41,shared,3,relcl,VERB,0
504,42,a,2,det,DET,0
504,43,great,1,amod,ADJ,0
504,44,adventure,3,dobj,NOUN,0
504,45,.,40,punct,PUNCT,0
505,0,Light,2,compound,NOUN,0
505,1,-,1,punct,PUNCT,0
505,2,years,1,npadvmod,NOUN,0
505,3,ahead,0,ROOT,ADV,1
505,4,of,1,prep,ADP,0
505,5,paint,6,nmod,NOUN,0
505,6,-,1,punct,PUNCT,0
505,7,by,2,prep,ADP,0
505,8,-,1,punct,PUNCT,0
505,9,number,2,pobj,NOUN,0
505,10,American,1,amod,ADJ,0
505,11,blockbusters,7,pobj,NOUN,0
505,12,like,1,prep,ADP,0
505,13,Pearl,1,compound,PROPN,0
505,14,Harbor,2,pobj,PROPN,0
505,15,",",12,punct,PUNCT,0
505,16,at,1,advmod,ADP,0
505,17,least,1,advmod,ADJ,0
505,18,artistically,15,advmod,ADV,0
505,19,.,16,punct,PUNCT,0
506,0,The,1,det,DET,0
506,1,film,1,nsubj,NOUN,0
506,2,delivers,0,ROOT,VERB,1
506,3,not,4,neg,PART,0
506,4,just,3,advmod,ADV,0
506,5,the,2,det,DET,0
506,6,full,1,amod,ADJ,0
506,7,assault,5,dobj,NOUN,0
506,8,of,1,prep,ADP,0
506,9,Reno,3,poss,PROPN,0
506,10,'s,1,case,PART,0
506,11,immense,1,amod,ADJ,0
506,12,wit,4,pobj,NOUN,0
506,13,and,1,cc,CCONJ,0
506,14,insight,2,conj,NOUN,0
506,15,",",13,punct,PUNCT,0
506,16,but,14,cc,CCONJ,0
